date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2017/8/22 17:00,5.625999928,4.21999979,1.63499999,2.559000015,3.99000001,1.462000012,447.63
2017/8/22 18:00,10.18099976,4.622000217,6.005000114,2.736000061,4.142000198,1.401000023,356.43
2017/8/22 19:00,12.6590004,5.223999977,8.244000435,2.772000074,5.300000191,1.644999981,515.6
2017/8/22 20:00,17.14699936,5.492000103,10.44699955,3.127000093,6.487999916,1.523000002,342.2
2017/8/22 21:00,15.73999977,4.822999954,10.09200001,2.167999983,5.696000099,1.523000002,324.92
2017/8/22 22:00,16.40999985,5.894000053,10.6960001,3.76699996,5.238999844,1.523000002,267.4
2017/8/22 23:00,17.2140007,6.831999779,12.68599987,4.300000191,4.994999886,1.462000012,398.16
2017/8/23 0:00,17.54899979,7.568999767,13.68099976,5.081999779,4.842999935,1.552999973,267.87
2017/8/23 1:00,18.88800049,8.371999741,14.3210001,5.756999969,4.324999809,1.491999984,294.83
2017/8/23 2:00,17.41500092,7.166999817,13.04100037,4.868000031,3.868000031,1.432000041,336.98
2017/8/23 3:00,14.19999981,6.631000042,10.4829998,4.547999859,3.686000109,1.371000051,289.06
2017/8/23 4:00,16.07500076,7.568999767,13.43200016,5.472000122,3.259000063,1.432000041,478.88
2017/8/23 5:00,16.47699928,6.96600008,13.00599957,4.93900013,3.625,1.340000033,719.36
2017/8/23 6:00,14.60200024,5.960999966,10.94499969,3.588999987,3.625,1.248999953,525.55
2017/8/23 7:00,11.65499973,6.697999954,7.994999886,4.833000183,2.954999924,1.371000051,476.02
2017/8/23 8:00,4.152999878,6.899000168,0.782000005,5.329999924,3.349999905,1.432000041,287.63
2017/8/23 9:00,-3.951999903,6.09499979,-7.214000225,4.406000137,3.319999933,1.401000023,566.48
2017/8/23 10:00,-7.234000206,7.234000206,-11.12199974,5.295000076,4.263999939,1.552999973,388.85
2017/8/23 11:00,-8.43900013,8.43900013,-13.57400036,6.005000114,3.960000038,1.309999943,425.72
2017/8/23 12:00,-9.243000031,7.769999981,-13.64500046,6.111999989,4.142000198,1.340000033,120.25
2017/8/23 13:00,-7.501999855,8.505999565,-12.54399967,6.857999802,4.507999897,1.218000054,-22.19
2017/8/23 14:00,-5.625999928,7.836999893,-10.4119997,5.68599987,4.295000076,1.371000051,306.92
2017/8/23 15:00,-2.947000027,6.497000217,-7.249000072,4.796999931,4.111999989,1.187999964,-19.8
2017/8/23 16:00,-0.469000012,5.492000103,-4.796999931,3.482000113,4.081999779,1.371000051,45.78
2017/8/23 17:00,5.022999763,4.622000217,1.350000024,3.019999981,4.142000198,1.340000033,89.01
2017/8/23 18:00,9.578000069,4.354000092,5.578999996,2.203000069,3.99000001,1.218000054,130.84
2017/8/23 19:00,13.26200008,4.085999966,8.670999527,2.486999989,4.659999847,1.248999953,407.94
2017/8/23 20:00,18.35300064,5.357999802,11.86900043,2.772000074,6.548999786,1.523000002,-5.8
2017/8/23 21:00,19.69199944,7.301000118,12.68599987,4.619999886,6.366000175,1.371000051,322.52
2017/8/23 22:00,18.48600006,6.497000217,12.04599953,3.375999928,5.879000187,1.797000051,60.05
2017/8/23 23:00,17.81699944,7.099999905,12.82800007,4.051000118,5.117000103,1.401000023,204.56
2017/8/24 0:00,18.2859993,6.96600008,13.36100006,4.547999859,4.630000114,1.279000044,244.33
2017/8/24 1:00,17.81699944,6.899000168,13.07699966,4.086999893,4.142000198,1.156999946,48.55
2017/8/24 2:00,16.40999985,6.96600008,12.64999962,4.796999931,3.838000059,1.097000003,-51.16
2017/8/24 3:00,16.74500084,6.497000217,12.36600018,4.406000137,3.503000021,1.248999953,13.79
2017/8/24 4:00,15.06999969,6.429999828,11.58399963,4.19299984,3.71600008,1.309999943,19.52
2017/8/24 5:00,13.93200016,6.027999878,10.09200001,4.051000118,3.71600008,1.401000023,93.52
2017/8/24 6:00,15.40499973,7.032999992,11.97500038,3.944000006,3.838000059,1.340000033,60.02
2017/8/24 7:00,11.65499973,6.764999866,8.421999931,4.619999886,3.532999992,1.309999943,111.86
2017/8/24 8:00,4.68900013,6.899000168,1.421000004,4.974999905,3.654999971,1.491999984,-55.12
2017/8/24 9:00,0.602999985,6.296000004,-3.269000053,3.696000099,3.838000059,1.644999981,-18.55
2017/8/24 10:00,-5.357999802,7.836999893,-9.87899971,5.401000023,4.234000206,1.371000051,4.95
2017/8/24 11:00,-4.822999954,7.368000031,-9.487999916,5.791999817,4.355999947,1.401000023,114.63
2017/8/24 12:00,-9.913000107,8.038000107,-14.28499985,6.111999989,4.538000107,1.340000033,-28.47
2017/8/24 13:00,-7.903999805,8.774000168,-13.53899956,6.681000233,4.659999847,1.371000051,194.13
2017/8/24 14:00,-6.831999779,8.104999542,-12.29500008,5.934000015,4.903999805,1.432000041,12.64
2017/8/24 15:00,-2.210000038,6.429999828,-7,4.584000111,4.447000027,1.371000051,189.15
2017/8/24 16:00,3.415999889,4.889999866,-0.888000011,3.197999954,4.142000198,1.401000023,148.91
2017/8/24 17:00,6.899000168,4.889999866,2.630000114,3.092000008,4.324999809,1.432000041,-63.59
2017/8/24 18:00,10.7840004,3.951999903,6.324999809,2.167999983,4.295000076,1.340000033,116.7
2017/8/24 19:00,13.4630003,4.21999979,8.527999878,2.309999943,5.177999973,1.309999943,84.01
2017/8/24 20:00,18.2859993,5.090000153,11.40699959,2.914000034,6.762000084,1.371000051,46.27
2017/8/24 21:00,17.41500092,5.559000015,10.5539999,3.411000013,6.304999828,1.097000003,280.21
2017/8/24 22:00,19.15600014,7.099999905,13.18299961,4.263999939,5.81799984,1.552999973,146.97
2017/8/24 23:00,19.95999908,7.636000156,14.35599995,5.081999779,4.994999886,1.126999974,82.71
2017/8/25 0:00,20.89800072,8.975000381,15.20899963,5.578999996,4.965000153,1.218000054,74.54
2017/8/25 1:00,17.48200035,7.099999905,13.64500046,4.974999905,4.172999859,1.065999985,42.07
2017/8/25 2:00,15.80700016,5.69299984,12.04599953,4.300000191,3.71600008,1.248999953,210.49
2017/8/25 3:00,16.74500084,6.09499979,12.43700027,4.300000191,3.806999922,0.975000024,62.81
2017/8/25 4:00,16.61100006,6.899000168,13.25500011,5.010000229,3.503000021,0.852999985,62.89
2017/8/25 5:00,15.40499973,6.497000217,12.04599953,4.441999912,3.411000013,1.187999964,-13.04
2017/8/25 6:00,14.40100002,6.296000004,10.8739996,4.441999912,3.77699995,1.126999974,46.27
2017/8/25 7:00,11.52099991,7.368000031,8.527999878,5.543000221,3.349999905,1.248999953,-9
2017/8/25 8:00,4.354000092,6.831999779,0.995000005,5.401000023,3.686000109,1.491999984,107.04
2017/8/25 9:00,-1.139000058,6.96600008,-4.725999832,5.258999825,3.441999912,1.279000044,26.72
2017/8/25 10:00,-3.549999952,8.171999931,-7.923999786,6.644999981,4.234000206,1.371000051,75.96
2017/8/25 11:00,-7.166999817,8.505999565,-12.04599953,6.857999802,4.507999897,1.371000051,-57.45
2017/8/25 12:00,-8.907999992,7.971000195,-14.07199955,5.543000221,4.598999977,1.371000051,-58.27
2017/8/25 13:00,3.48300004,5.357999802,-0.425999999,3.269000053,4.355999947,1.309999943,-40.44
2017/8/25 14:00,-7.501999855,8.305999756,-12.29500008,5.828000069,4.324999809,1.248999953,-39.51
2017/8/25 15:00,-4.287000179,6.362999916,-8.350999832,5.010000229,3.99000001,1.248999953,-41.95
2017/8/25 16:00,9.913000107,4.019000053,6.040999889,2.025000095,3.806999922,1.309999943,-50.51
2017/8/25 17:00,9.711999893,3.818000078,5.828000069,2.061000109,3.838000059,1.218000054,67.73
2017/8/25 18:00,8.706999779,3.549999952,5.152999878,1.91900003,3.594000101,1.187999964,-46.75
2017/8/25 19:00,9.31000042,3.08100009,6.289999962,1.812000036,3.107000113,0.913999975,-46.4
2017/8/25 20:00,9.444000244,2.947000027,6.361000061,1.669999957,3.046000004,0.883000016,-25.86
2017/8/25 21:00,8.572999954,2.075999975,5.862999916,1.457000017,2.618999958,0.731000006,-26.24
2017/8/25 22:00,9.175999641,2.880000114,6.147999763,1.598999977,3.015000105,1.004999995,-26.68
2017/8/25 23:00,11.5880003,4.287000179,8.598999977,2.984999895,2.894000053,0.883000016,-28.76
2017/8/26 0:00,11.78800011,5.625999928,9.487999916,3.90899992,2.650000095,0.852999985,-28.32
2017/8/26 1:00,11.65499973,5.559000015,9.31000042,3.552999973,2.618999958,0.883000016,-26.9
2017/8/26 2:00,10.38199997,4.019000053,7.604000092,2.772000074,2.467000008,0.913999975,-34.61
2017/8/26 3:00,11.11900043,4.822999954,9.026000023,3.872999907,2.253999949,0.852999985,-46.03
2017/8/26 4:00,10.7840004,4.889999866,8.065999985,3.127000093,2.497999907,0.883000016,-39.02
2017/8/26 5:00,10.7840004,4.889999866,7.676000118,3.233999968,2.772000074,1.036000013,44.36
2017/8/26 6:00,10.18099976,4.287000179,6.928999901,2.025000095,3.319999933,1.097000003,244.74
2017/8/26 7:00,9.645000458,4.889999866,7.106999874,3.625,2.650000095,0.975000024,22.09
2017/8/26 8:00,7.568999767,3.88499999,4.477000237,2.842999935,2.862999916,1.218000054,61.02
2017/8/26 9:00,4.019000053,3.818000078,1.172999978,2.451999903,2.740999937,1.036000013,-62.03
2017/8/26 10:00,1.875,5.022999763,-1.70599997,2.878000021,3.625,1.279000044,13.44
2017/8/26 11:00,4.554999828,4.487999916,1.279000044,2.736000061,3.594000101,1.218000054,42.57
2017/8/26 12:00,2.746000051,2.947000027,0.107000001,1.77699995,2.650000095,0.975000024,51.69
2017/8/26 13:00,2.009000063,3.348999977,-0.603999972,2.167999983,2.467000008,0.944000006,120.54
2017/8/26 14:00,1.541000009,4.554999828,-0.958999991,3.588999987,2.345000029,0.852999985,372.57
2017/8/26 15:00,1.942000031,4.019000053,-0.319999993,2.381000042,2.315000057,0.883000016,290.51
2017/8/26 16:00,0.80400002,3.617000103,-2.131999969,3.127000093,2.345000029,0.791999996,440.73
2017/8/26 17:00,3.818000078,2.545000076,0.958999991,1.669999957,2.559000015,0.731000006,385.58
2017/8/26 18:00,5.960999966,2.947000027,3.163000107,1.77699995,2.894000053,0.883000016,847.75
2017/8/26 19:00,8.104999542,2.611999989,5.188000202,1.598999977,2.832999945,0.791999996,277.1
2017/8/26 20:00,8.907999992,2.812999964,5.721000195,1.56400001,3.015000105,0.822000027,573.22
2017/8/26 21:00,9.711999893,3.549999952,6.71600008,1.812000036,3.349999905,1.004999995,410.6
2017/8/26 22:00,9.51099968,3.750999928,6.538000107,2.025000095,3.289999962,0.944000006,456.3
2017/8/26 23:00,11.5880003,4.487999916,8.777000427,2.772000074,3.107000113,0.883000016,310.7
2017/8/27 0:00,13.19499969,5.960999966,10.8739996,4.406000137,2.375999928,0.883000016,85.96
2017/8/27 1:00,11.85499954,4.956999779,9.701000214,3.944000006,2.28399992,0.822000027,547.76
2017/8/27 2:00,11.92199993,5.760000229,9.913999557,4.086999893,2.131999969,0.852999985,529.21
2017/8/27 3:00,12.05599976,5.223999977,10.09200001,4.014999866,1.949000001,0.975000024,669.33
2017/8/27 4:00,10.18099976,4.354000092,8.137999535,2.984999895,2.071000099,0.822000027,250.32
2017/8/27 5:00,12.25699997,4.889999866,9.630000114,3.588999987,2.588999987,0.944000006,789.1
2017/8/27 6:00,11.85499954,4.085999966,8.031000137,2.381000042,3.349999905,1.065999985,893.9
2017/8/27 7:00,8.572999954,5.425000191,5.436999798,3.552999973,3.075999975,1.156999946,456.44
2017/8/27 8:00,2.545000076,5.960999966,-0.462000012,4.229000092,3.046000004,1.309999943,628.41
2017/8/27 9:00,-2.880000114,6.09499979,-6.787000179,4.868000031,2.924000025,1.279000044,490.03
2017/8/27 10:00,-7.301000118,6.96600008,-11.05099964,4.974999905,3.503000021,0.975000024,877.65
2017/8/27 11:00,-10.44900036,6.764999866,-13.85900021,5.258999825,3.471999884,0.883000016,708.6
2017/8/27 12:00,-11.45400047,6.296000004,-14.78299999,5.046000004,3.075999975,1.036000013,299.74
2017/8/27 13:00,-10.71700001,6.697999954,-14.42700005,4.619999886,3.441999912,0.913999975,721.21
2017/8/27 14:00,-8.640000343,6.497000217,-12.43700027,5.472000122,3.289999962,0.913999975,468.65
2017/8/27 15:00,-5.357999802,5.425000191,-8.883999825,4.513000011,3.319999933,1.065999985,765.62
2017/8/27 16:00,-1.072000027,4.822999954,-4.868000031,3.375999928,3.532999992,1.156999946,836.72
2017/8/27 17:00,4.487999916,3.750999928,0.958999991,2.486999989,3.746000051,0.975000024,890.89
2017/8/27 18:00,8.038000107,2.746000051,4.619999886,1.315000057,3.441999912,1.097000003,637.63
2017/8/27 19:00,10.85099983,2.411000013,7.355999947,1.279000044,3.806999922,0.760999978,579.93
2017/8/27 20:00,15.00399971,3.818000078,9.87899971,2.273999929,5.482999802,1.309999943,629.5
2017/8/27 21:00,14.46800041,3.549999952,9.274999619,1.812000036,5.513000011,0.913999975,763.56
2017/8/27 22:00,15.53899956,5.492000103,11.33600044,3.411000013,4.690999985,1.248999953,782.04
2017/8/27 23:00,16.6779995,6.899000168,12.75699997,4.65500021,4.355999947,1.187999964,796.42
2017/8/28 0:00,15.73999977,6.027999878,11.90400028,4.263999939,3.71600008,1.218000054,683.33
2017/8/28 1:00,15.27099991,7.703000069,11.83300018,4.441999912,3.532999992,2.163000107,718.95
2017/8/28 2:00,14.53499985,6.362999916,11.30000019,4.19299984,3.075999975,1.126999974,551.54
2017/8/28 3:00,13.79800034,6.027999878,11.30000019,4.584000111,2.954999924,1.340000033,463.73
2017/8/28 4:00,12.92700005,5.69299984,9.87899971,3.696000099,3.046000004,1.248999953,628.96
2017/8/28 5:00,13.12800026,5.69299984,9.416999817,2.948999882,3.654999971,1.371000051,724.1
2017/8/28 6:00,12.18999958,4.68900013,7.923999786,2.630000114,4.203000069,1.432000041,242.14
2017/8/28 7:00,9.109000206,5.894000053,5.507999897,4.014999866,3.349999905,1.371000051,417.54
2017/8/28 8:00,3.818000078,6.56400013,0,4.762000084,3.746000051,1.613999963,595.86
2017/8/28 9:00,-1.741000056,6.764999866,-5.828000069,4.65500021,3.319999933,1.401000023,456.27
2017/8/28 10:00,-5.625999928,7.568999767,-9.559000015,5.862999916,4.447000027,1.371000051,249.4
2017/8/28 11:00,-8.305999756,7.636000156,-12.89900017,6.43200016,4.568999767,1.371000051,393.7
2017/8/28 12:00,-8.907999992,7.703000069,-13.82299995,6.183000088,4.295000076,1.248999953,602.28
2017/8/28 13:00,-8.305999756,8.038000107,-13.21899986,5.96999979,4.994999886,1.401000023,209.51
2017/8/28 14:00,-2.880000114,6.229000092,-7.960000038,5.366000175,4.386000156,1.279000044,536.27
2017/8/28 15:00,-3.214999914,6.96600008,-7.568999767,5.010000229,4.598999977,1.218000054,595.61
2017/8/28 16:00,0,5.022999763,-4.051000118,3.375999928,4.051000118,1.432000041,439.28
2017/8/28 17:00,5.357999802,3.818000078,1.207999945,2.451999903,4.295000076,1.401000023,727.51
2017/8/28 18:00,9.31000042,2.880000114,5.401000023,1.491999984,3.928999901,1.065999985,1177.57
2017/8/28 19:00,13.32900047,3.88499999,9.131999969,2.131999969,4.842999935,1.156999946,901.35
2017/8/28 20:00,17.2140007,4.354000092,10.66100025,2.096999884,6.639999866,1.248999953,928.36
2017/8/28 21:00,15.94099998,4.085999966,9.913999557,2.381000042,5.725999832,1.340000033,939.27
2017/8/28 22:00,15.80700016,5.290999889,10.4829998,3.233999968,5.238999844,1.491999984,1056.24
2017/8/28 23:00,16.20899963,6.631000042,11.44200039,3.980000019,4.659999847,1.156999946,754.56
2017/8/29 0:00,16.87899971,7.434999943,12.40200043,4.868000031,4.477000237,1.401000023,887.41
2017/8/29 1:00,14.19999981,1.340000033,9.807999611,-0.603999972,4.081999779,1.432000041,952.21
2017/8/29 2:00,12.12300014,0.134000003,9.131999969,-1.527999997,3.503000021,1.248999953,791.13
2017/8/29 3:00,12.85999966,1.273000002,9.807999611,-0.639999986,3.167999983,1.065999985,800.99
2017/8/29 4:00,11.85499954,0.469000012,8.279999733,-1.669999957,2.984999895,1.004999995,525.19
2017/8/29 5:00,11.11900043,-0.201000005,8.208999634,-1.883000016,3.075999975,1.126999974,732.26
2017/8/29 6:00,11.78800011,0.067000002,7.532999992,-2.025000095,3.594000101,1.156999946,924.95
2017/8/29 7:00,10.7840004,0.670000017,7,-1.031000018,3.532999992,1.279000044,1177.9
2017/8/29 8:00,8.640000343,0.670000017,5.223999977,-1.598999977,3.319999933,1.401000023,1073.52
2017/8/29 9:00,8.171999931,0.067000002,4.93900013,-1.953999996,3.229000092,1.309999943,1138.21
2017/8/29 10:00,8.23900032,0.067000002,4.300000191,-2.096999884,3.471999884,1.371000051,1012.99
2017/8/29 11:00,3.08100009,-0.067000002,-0.924000025,-2.273999929,3.898999929,1.279000044,969.89
2017/8/29 12:00,3.88499999,-0.80400002,1.136999965,-2.381000042,3.137000084,1.279000044,554.34
2017/8/29 13:00,4.487999916,-0.536000013,1.91900003,-2.096999884,2.862999916,1.156999946,1066.43
2017/8/29 14:00,4.287000179,0,1.243999958,-1.669999957,2.588999987,1.279000044,1098.73
2017/8/29 15:00,4.756000042,-0.736999989,2.381000042,-1.91900003,2.710999966,1.309999943,583.61
2017/8/29 16:00,6.429999828,-1.473999977,3.730999947,-2.914000034,2.588999987,0.944000006,1064.66
2017/8/29 17:00,8.038000107,-1.072000027,4.833000183,-2.559000015,3.563999891,1.340000033,1355.19
2017/8/29 18:00,7.234000206,-2.880000114,4.441999912,-4.157999992,2.894000053,0.975000024,1481.3
2017/8/29 19:00,7.636000156,-2.210000038,4.584000111,-3.482000113,3.075999975,0.944000006,1152.92
2017/8/29 20:00,8.43900013,-1.741000056,5.081999779,-3.305000067,3.319999933,1.065999985,859.92
2017/8/29 21:00,9.31000042,-1.875,6.610000134,-3.092000008,2.984999895,0.975000024,1575.5
2017/8/29 22:00,8.975000381,-0.602999985,6.324999809,-2.309999943,2.954999924,1.126999974,1362.51
2017/8/29 23:00,11.31999969,-1.942000031,8.706000328,-3.696000099,2.680000067,0.975000024,1587.77
2017/8/30 0:00,12.39099979,-2.210000038,9.984999657,-3.90899992,2.618999958,0.944000006,1786.91
2017/8/30 1:00,11.85499954,-1.674000025,9.451999664,-3.660000086,2.680000067,0.944000006,1902.21
2017/8/30 2:00,11.78800011,-1.60800004,9.666000366,-3.339999914,2.071000099,0.822000027,1270.56
2017/8/30 3:00,10.64999962,-2.947000027,8.493000031,-4.584000111,2.193000078,0.913999975,1778.55
2017/8/30 4:00,12.18999958,-1.139000058,10.12699986,-2.948999882,2.253999949,0.944000006,1634.18
2017/8/30 5:00,12.05599976,-2.344000101,9.274999619,-3.375999928,2.528000116,0.975000024,1421.76
2017/8/30 6:00,11.98900032,-2.880000114,9.31000042,-4.335000038,3.229000092,1.036000013,1303.92
2017/8/30 7:00,10.31499958,-2.075999975,6.573999882,-3.411000013,3.075999975,0.975000024,1547.23
2017/8/30 8:00,9.175999641,-2.27699995,5.543000221,-3.696000099,3.167999983,1.462000012,1742.16
2017/8/30 9:00,5.760000229,-4.085999966,2.736000061,-5.756999969,2.862999916,1.187999964,1756.72
2017/8/30 10:00,6.229000092,-3.88499999,2.630000114,-5.010000229,3.015000105,0.944000006,1576.58
2017/8/30 11:00,3.88499999,-3.48300004,0.319999993,-5.046000004,3.137000084,1.065999985,1575.05
2017/8/30 12:00,1.60800004,-4.085999966,-1.350000024,-5.934000015,2.588999987,0.944000006,1652.38
2017/8/30 13:00,1.674000025,-3.88499999,-0.497000009,-5.188000202,2.253999949,0.852999985,1220.68
2017/8/30 14:00,2.477999926,-3.148000002,0.213,-4.19299984,1.980000019,1.218000054,1651.88
2017/8/30 15:00,3.951999903,-3.013999939,1.70599997,-4.974999905,2.101999998,0.670000017,1080.72
2017/8/30 16:00,4.085999966,-4.152999878,2.025000095,-5.223999977,2.223999977,0.760999978,1619.62
2017/8/30 17:00,6.429999828,-4.085999966,3.269000053,-5.436999798,2.984999895,0.913999975,981.02
2017/8/30 18:00,6.764999866,-4.756000042,4.229000092,-5.899000168,2.528000116,0.760999978,1861.1
2017/8/30 19:00,7.368000031,-4.756000042,4.725999832,-5.756999969,2.710999966,0.760999978,1117.19
2017/8/30 20:00,7.971000195,-4.421000004,4.619999886,-5.862999916,3.197999954,1.004999995,1343.93
2017/8/30 21:00,6.96600008,-4.554999828,4.157999992,-5.862999916,2.894000053,1.036000013,1805.89
2017/8/30 22:00,6.296000004,-4.554999828,3.872999907,-5.934000015,2.375999928,0.883000016,1022.17
2017/8/30 23:00,8.305999756,-3.013999939,5.96999979,-4.619999886,2.437000036,0.944000006,1833.35
2017/8/31 0:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,2062.23
2017/8/31 1:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,1392.79
2017/8/31 2:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,1538.55
2017/8/31 3:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,1362.66
2017/8/31 4:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,1625.63
2017/8/31 5:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,1186.2
2017/8/31 6:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,1649.06
2017/8/31 7:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,1486.07
2017/8/31 8:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,1247.19
2017/8/31 9:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,690.03
2017/8/31 10:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,521.79
2017/8/31 11:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,660.05
2017/8/31 12:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,425.15
2017/8/31 13:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,884.99
2017/8/31 14:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,870.79
2017/8/31 15:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,594.09
2017/8/31 16:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,786.99
2017/8/31 17:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,526.56
2017/8/31 18:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,495.72
2017/8/31 19:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,681.69
2017/8/31 20:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,559.89
2017/8/31 21:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,1226.37
2017/8/31 22:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,757.06
2017/8/31 23:00,9.578000069,-2.477999926,6.894000053,-4.584000111,2.223999977,0.913999975,507.44
2017/9/1 0:00,11.92199993,0.938000023,9.913999557,-0.497000009,1.980000019,0.760999978,842.14
2017/9/1 1:00,12.59200001,1.60800004,10.02099991,0.142000005,1.949000001,0.822000027,441.49
2017/9/1 2:00,12.45800018,1.674000025,10.4829998,0.071000002,1.797000051,0.700999975,525.46
2017/9/1 3:00,11.45400047,0.201000005,8.989999771,-0.675000012,1.76699996,0.731000006,822.53
2017/9/1 4:00,11.5880003,1.072000027,10.16300011,0,1.797000051,0.822000027,405.09
2017/9/1 5:00,12.45800018,1.273000002,10.23400021,0.035999998,2.345000029,1.004999995,916.26
2017/9/1 6:00,13.12800026,0.268000007,10.02099991,-1.527999997,2.832999945,0.852999985,460.98
2017/9/1 7:00,10.71700001,0.938000023,8.493000031,-0.995000005,2.618999958,0.760999978,997.09
2017/9/1 8:00,8.505999565,-0.067000002,5.578999996,-1.669999957,2.405999899,0.913999975,889.68
2017/9/1 9:00,7.903999805,-0.067000002,5.828000069,-1.63499999,2.131999969,0.760999978,915.81
2017/9/1 10:00,5.894000053,0.602999985,2.486999989,-1.031000018,2.497999907,0.791999996,709
2017/9/1 11:00,3.282000065,-2.27699995,0.675000012,-2.914000034,2.740999937,0.760999978,1385.4
2017/9/1 12:00,-1.60800004,-1.807999969,-4.300000191,-3.482000113,1.888000011,0.731000006,801.9
2017/9/1 13:00,-0.938000023,-1.473999977,-3.482000113,-2.630000114,1.949000001,0.791999996,1275.14
2017/9/1 14:00,-1.473999977,-1.004999995,-4.157999992,-2.984999895,2.101999998,0.822000027,596.52
2017/9/1 15:00,-13.26200008,1.340000033,-14.85400009,0.071000002,2.071000099,0.852999985,1364.09
2017/9/1 16:00,0.938000023,-0.670000017,-0.425999999,-1.91900003,2.071000099,0.852999985,782.69
2017/9/1 17:00,6.027999878,-1.139000058,3.375999928,-2.273999929,2.710999966,0.822000027,1223.21
2017/9/1 18:00,7.166999817,-1.406999946,4.335000038,-2.381000042,2.802000046,1.004999995,768.91
2017/9/1 19:00,7.636000156,-1.340000033,4.903999805,-2.559000015,2.740999937,0.883000016,867.83
2017/9/1 20:00,7.368000031,-1.406999946,4.406000137,-2.736000061,2.832999945,0.975000024,947.51
2017/9/1 21:00,6.697999954,-2.210000038,3.980000019,-3.305000067,2.650000095,0.975000024,1424.99
2017/9/1 22:00,6.96600008,-1.273000002,4.370999813,-2.806999922,2.223999977,0.975000024,792.11
2017/9/1 23:00,8.505999565,-0.067000002,6.644999981,-1.953999996,2.28399992,1.065999985,873.62
2017/9/2 0:00,10.71700001,1.20599997,8.31499958,-0.462000012,2.223999977,0.913999975,1113.78
2017/9/2 1:00,10.38199997,1.139000058,7.782000065,-0.924000025,1.735999942,0.760999978,703.58
2017/9/2 2:00,9.51099968,0.870999992,7.639999866,-0.603999972,1.888000011,0.760999978,839.98
2017/9/2 3:00,8.371999741,-0.134000003,6.502999783,-1.91900003,1.827999949,0.791999996,864.17
2017/9/2 4:00,9.578000069,0.602999985,7.853000164,-0.924000025,1.85800004,0.731000006,806.77
2017/9/2 5:00,8.907999992,0.40200001,7.214000225,-1.527999997,2.131999969,0.731000006,783.37
2017/9/2 6:00,10.38199997,0.201000005,7.035999775,-1.56400001,2.710999966,0.731000006,1148.43
2017/9/2 7:00,7.234000206,0.067000002,4.974999905,-1.598999977,2.710999966,0.944000006,599.75
2017/9/2 8:00,6.429999828,0.067000002,4.086999893,-1.527999997,2.497999907,1.126999974,490.14
2017/9/2 9:00,4.354000092,-0.469000012,2.203000069,-1.77699995,2.437000036,0.913999975,812.08
2017/9/2 10:00,4.152999878,-0.469000012,1.065999985,-1.99000001,3.075999975,0.944000006,535.79
2017/9/2 11:00,4.554999828,-1.20599997,1.315000057,-2.096999884,3.075999975,0.944000006,616.65
2017/9/2 12:00,1.340000033,-1.20599997,-1.207999945,-2.415999889,2.680000067,1.218000054,306.64
2017/9/2 13:00,3.951999903,-0.870999992,0.745999992,-2.415999889,2.497999907,1.097000003,545.19
2017/9/2 14:00,1.473999977,-0.469000012,-1.065999985,-1.99000001,2.28399992,0.975000024,618.5
2017/9/2 15:00,0.602999985,-0.40200001,-2.309999943,-2.203000069,2.528000116,1.036000013,350.77
2017/9/2 16:00,5.425000191,-1.406999946,2.842999935,-2.630000114,2.528000116,1.036000013,367.35
2017/9/2 17:00,6.497000217,-1.674000025,3.838000059,-3.019999981,2.618999958,0.944000006,556.79
2017/9/2 18:00,6.56400013,-2.142999887,3.838000059,-3.127000093,2.680000067,0.913999975,946.44
2017/9/2 19:00,7.234000206,-2.142999887,4.619999886,-3.339999914,2.559000015,0.822000027,230.55
